Wind speed(m/s),Temperature(C),Humidity,Air Pressure,Wind direction,Precipitation(mm),solar irradiation(kW/m2),Active Power(MW)_Hybrid_88W
0.7,0.16,0.75,1,0.17,0.16,0,0.712
0.84,0.15,0.77,1,0.22,0.16,0,0.7304
0.81,0.16,0.78,1,0.1,0.16,0,0.7481
0.42,0.15,0.78,1,0.1,0.15,0,0.6819
0.43,0.15,0.78,1,0.13,0.14,0,0.6817
0.5,0.16,0.78,1,0.09,0.14,0,0.6998
0.62,0.18,0.76,1,0.13,0.14,0,0.7145
0.9,0.19,0.72,1,0.17,0.14,0,0.7507
0.91,0.2,0.69,1,0.17,0.14,0,0.7498
0.9,0.2,0.68,1,0.22,0.14,0,0.7378
0.87,0.2,0.65,1,0.14,0.14,0,0.7395
0.86,0.2,0.63,1,0.11,0.14,0,0.7412
0.83,0.2,0.64,1,0.17,0.14,0,0.7276
0.72,0.19,0.63,1,0.1,0.14,0.13,0.7373
0.68,0.18,0.66,1,0.13,0.14,0.29,0.7569
0.71,0.17,0.68,1,0.22,0.13,0.43,0.7745
0.62,0.16,0.69,1,0.2,0.14,0.53,0.7772
0.56,0.16,0.71,1,0.23,0.14,0.56,0.7695
0.43,0.15,0.72,1,0.21,0.14,0.53,0.7462
0.41,0.15,0.72,1,0.21,0.14,0.45,0.7269
0.29,0.14,0.72,1,0.27,0.13,0.31,0.6774
0.36,0.14,0.72,1,0.29,0.14,0.15,0.6551
0.31,0.14,0.71,1,0.17,0.15,0.01,0.6417
0.36,0.14,0.69,1,0.12,0.16,0,0.6535
0.33,0.13,0.68,1,0.04,0.16,0,0.6569
0.37,0.12,0.71,1,0.06,0.16,0,0.6644
0.4,0.14,0.69,1,0.1,0.16,0,0.6605
0.35,0.12,0.68,1,0.14,0.16,0,0.6404
0.2,0.1,0.7,1,0.11,0.16,0,0.6232
0.2,0.12,0.71,1,0.15,0.15,0,0.6218
0.18,0.15,0.72,1,0.22,0.16,0,0.6107
0.32,0.17,0.67,1,0.14,0.16,0,0.6438
0.43,0.18,0.62,1,0.13,0.15,0,0.6594
0.63,0.18,0.66,1,0.17,0.15,0,0.6912
0.15,0.16,0.71,1,0.22,0.14,0,0.6096
0.22,0.15,0.74,1,0.26,0.14,0,0.6199
0.27,0.14,0.81,1,0.25,0.14,0,0.639
0.29,0.13,0.85,1,0.24,0.16,0.12,0.6651
0.23,0.13,0.87,1,0.25,0.16,0.28,0.684
0.29,0.13,0.89,1,0.25,0.16,0.42,0.7199
0.3,0.13,0.89,1,0.21,0.17,0.53,0.7461
0.21,0.12,0.9,1,0.28,0.18,0.55,0.7207
0.18,0.12,0.91,1,0.25,0.18,0.52,0.7166
0.13,0.12,0.91,1,0.28,0.18,0.44,0.6905
0.27,0.12,0.92,1,0.27,0.18,0.31,0.6932
0.37,0.13,0.91,1,0.32,0.19,0.15,0.6738
0.39,0.13,0.89,1,0.27,0.18,0.01,0.6611
0.53,0.13,0.85,1,0.26,0.2,0,0.6756
0.62,0.13,0.78,1,0.23,0.19,0,0.6871
0.38,0.13,0.73,1,0.06,0.2,0,0.6624
0.34,0.13,0.71,1,0.1,0.21,0,0.6458
0.27,0.13,0.71,1,0,0.21,0,0.6492
0.24,0.12,0.7,1,0.01,0.22,0,0.6385
0.33,0.13,0.7,1,0.01,0.21,0,0.6558
0.42,0.14,0.69,1,0.04,0.2,0,0.6683
0.42,0.16,0.64,1,0.36,0.21,0,0.608
0.49,0.17,0.5,1,0.01,0.23,0,0.6532
0.3,0.17,0.46,1,0.05,0.23,0,0.6096
0.46,0.18,0.46,1,0,0.23,0,0.643
0.4,0.18,0.45,1,0.02,0.23,0,0.6292
0.38,0.17,0.45,1,0.05,0.23,0,0.6209
0.29,0.17,0.45,1,0.36,0.23,0.01,0.5566
0.21,0.15,0.48,1,0.32,0.23,0.04,0.5565
0.12,0.13,0.56,1,0.03,0.25,0.12,0.6091
0.06,0.11,0.63,1,0.05,0.24,0.36,0.6463
0.21,0.1,0.68,1,0.12,0.23,0.39,0.6717
0.2,0.09,0.71,1,0.22,0.23,0.4,0.6574
0.19,0.08,0.73,1,0.25,0.27,0.22,0.6156
0.26,0.08,0.75,1,0.24,0.27,0.22,0.6318
0.2,0.08,0.77,1,0.26,0.21,0.14,0.6192
0.24,0.07,0.79,1,0.33,0.21,0.01,0.595
0.3,0.07,0.8,1,0.3,0.21,0,0.6114
0.28,0.07,0.81,1,0.25,0.21,0,0.6171
0.24,0.07,0.82,1,0.27,0.19,0,0.6126
0.19,0.08,0.83,1,0.26,0.21,0,0.604
0.16,0.08,0.83,1,0.26,0.2,0,0.601
0.16,0.08,0.84,1,0.22,0.19,0,0.613
0.26,0.11,0.83,1,0.22,0.19,0,0.6328
0.26,0.14,0.81,1,0.11,0.19,0,0.6496
0.31,0.17,0.73,1,0.08,0.18,0,0.6583
0.59,0.18,0.69,1,0.1,0.19,0,0.6946
0.56,0.19,0.59,1,0.07,0.19,0,0.6798
0.75,0.2,0.59,1,0.08,0.19,0,0.712
1,0.19,0.61,1,0.07,0.18,0,0.7596
1,0.19,0.56,1,0.17,0.18,0,0.7334
1,0.18,0.58,1,0.16,0.19,0.1,0.7534
1,0.18,0.61,1,0.18,0.19,0.27,0.7804
0.81,0.17,0.63,1,0.22,0.18,0.41,0.7711
0.72,0.17,0.66,1,0.18,0.18,0.5,0.7804
0.7,0.16,0.65,1,0.24,0.18,0.5,0.7673
0.66,0.16,0.58,1,0.24,0.18,0.46,0.7396
0.54,0.16,0.59,1,0.17,0.17,0.39,0.7251
0.55,0.15,0.61,1,0.11,0.17,0.29,0.7216
0.4,0.14,0.64,1,0.18,0.16,0.14,0.663
0.27,0.13,0.68,1,0.21,0.17,0.01,0.6156
0.34,0.13,0.69,1,0.26,0.18,0,0.6185
0.33,0.12,0.69,1,0.24,0.18,0,0.6189
0.35,0.12,0.69,1,0.22,0.18,0,0.6258
0.34,0.12,0.67,1,0.27,0.18,0,0.6127
1,0.12,0.58,1,0.23,0.19,0,0.7128
1,0.11,0.52,1,0.27,0.19,0,0.6946
1,0.11,0.51,1,0.23,0.19,0,0.6984
1,0.11,0.5,1,0.23,0.19,0,0.6986
1,0.12,0.48,1,0.27,0.18,0,0.6916
1,0.12,0.44,1,0.26,0.19,0,0.6856
0.94,0.13,0.4,1,0.27,0.18,0,0.6696
0.75,0.14,0.38,1,0.21,0.18,0,0.6459
0.6,0.14,0.35,1,0.19,0.18,0,0.6203
0.54,0.14,0.33,1,0.14,0.18,0,0.6143
0.55,0.13,0.34,1,0.07,0.18,0.11,0.6476
0.38,0.12,0.37,1,0.09,0.19,0.26,0.6429
0.28,0.11,0.41,1,0.05,0.16,0.39,0.6648
0.32,0.1,0.44,1,0.01,0.16,0.5,0.6988
0.49,0.11,0.44,1,0.07,0.16,0.52,0.7214
0.5,0.11,0.44,1,0.02,0.15,0.49,0.7294
0.79,0.11,0.43,1,0.36,0.16,0.43,0.7074
0.76,0.11,0.44,1,0.35,0.16,0.3,0.6826
1,0.11,0.43,1,0,0.16,0.14,0.7525
1,0.11,0.4,1,0.02,0.16,0,0.723
0.8,0.11,0.41,1,0.11,0.18,0,0.6713
0.33,0.09,0.47,1,0.12,0.18,0,0.5976
0.46,0.09,0.5,1,0.11,0.18,0,0.6272
0.4,0.09,0.49,1,0.1,0.17,0,0.6187
0.46,0.09,0.46,1,0.09,0.17,0,0.6267
0.38,0.08,0.48,1,0.13,0.17,0,0.608
0.44,0.08,0.55,1,0.09,0.17,0,0.634
0.37,0.1,0.51,1,0.15,0.18,0,0.6097
0.2,0.12,0.46,1,0.05,0.18,0,0.5926
0.4,0.13,0.44,1,0.06,0.17,0,0.624
0.36,0.13,0.45,1,0.04,0.18,0,0.6206
0.47,0.13,0.44,1,0.01,0.19,0,0.6417
0.4,0.14,0.44,1,0.06,0.19,0,0.6216
0.38,0.14,0.44,1,0.11,0.2,0,0.608
0.38,0.13,0.46,1,0.14,0.19,0.04,0.6134
0.44,0.12,0.5,1,0.1,0.2,0.09,0.6419
0.31,0.11,0.53,1,0.11,0.2,0.14,0.6302
0.54,0.11,0.48,1,0.13,0.2,0.17,0.6595
0.88,0.12,0.42,1,0.1,0.2,0.18,0.7157
1,0.12,0.39,1,0.17,0.21,0.19,0.7188
1,0.11,0.38,1,0.19,0.18,0.15,0.7136
1,0.11,0.39,1,0.22,0.21,0.1,0.6956
1,0.11,0.41,1,0.25,0.2,0.05,0.6872
1,0.11,0.42,1,0.24,0.19,0,0.6834
1,0.11,0.45,1,0.29,0.19,0,0.6793
1,0.11,0.46,1,0.32,0.2,0,0.6755
1,0.11,0.42,1,0.31,0.21,0,0.6667
1,0.11,0.39,1,0.32,0.21,0,0.6612
1,0.1,0.4,1,0.25,0.2,0,0.6742
1,0.1,0.43,1,0.27,0.21,0,0.6756
1,0.1,0.42,1,0.27,0.2,0,0.6758
0.96,0.12,0.43,1,0.24,0.2,0,0.6778
0.94,0.13,0.4,1,0.16,0.2,0,0.6847
0.8,0.13,0.37,1,0.1,0.19,0,0.6679
0.86,0.13,0.33,1,0.01,0.19,0,0.687
0.71,0.13,0.38,1,0.03,0.19,0,0.666
0.73,0.13,0.36,1,0.01,0.19,0,0.6704
0.69,0.13,0.37,1,0.35,0.19,0,0.6081
0.57,0.12,0.35,1,0.07,0.2,0.05,0.638
0.35,0.11,0.37,1,0.02,0.19,0.02,0.6073
0.17,0.09,0.41,1,0.07,0.2,0.1,0.5846
0.25,0.07,0.46,1,0.08,0.19,0.21,0.6209
0.22,0.07,0.49,1,0.1,0.18,0.31,0.6344
0.12,0.06,0.51,1,0.01,0.19,0.28,0.6269
0.14,0.05,0.54,1,0.02,0.18,0.29,0.6379
0.11,0.04,0.56,1,0.06,0.18,0.19,0.6099
0.09,0.03,0.58,1,0.06,0.2,0.07,0.5836
0.12,0.03,0.58,1,0.05,0.19,0,0.5833
0.15,0.03,0.58,1,0.11,0.21,0,0.5735
0.1,0.03,0.59,1,0.2,0.2,0,0.5533
0.14,0.03,0.62,1,0.26,0.19,0,0.5569
0.14,0.03,0.64,1,0.27,0.19,0,0.559
0.13,0.03,0.67,1,0.24,0.18,0,0.5686
0.17,0.03,0.68,1,0.24,0.19,0,0.5746
0.19,0.04,0.69,1,0.21,0.19,0,0.5862
0.18,0.09,0.7,1,0.17,0.19,0,0.6016
0.19,0.15,0.57,1,0.14,0.18,0,0.5978
0.31,0.16,0.5,1,0.12,0.18,0,0.6108
0.44,0.16,0.48,1,0.04,0.17,0,0.6451
0.41,0.17,0.45,1,0.14,0.17,0,0.6201
0.44,0.17,0.45,1,0.19,0.17,0,0.616
0.5,0.17,0.47,1,0.23,0.17,0,0.6245
0.51,0.16,0.48,1,0.23,0.18,0.09,0.641
0.39,0.15,0.48,1,0.24,0.18,0.24,0.6385
0.44,0.13,0.56,1,0.26,0.16,0.36,0.6774
0.28,0.12,0.6,1,0.11,0.17,0.44,0.6953
0.26,0.11,0.62,1,0.15,0.17,0.48,0.6898
0.22,0.11,0.6,1,0.21,0.17,0.43,0.664
0.1,0.09,0.63,1,0.29,0.17,0.35,0.6187
0.13,0.08,0.66,1,0.25,0.18,0.26,0.6174
0.15,0.08,0.68,1,0.26,0.19,0.12,0.5965
0.19,0.07,0.69,1,0.23,0.18,0,0.5903
0.21,0.06,0.7,1,0.29,0.19,0,0.582
0.2,0.06,0.71,1,0.29,0.19,0,0.5816
0.2,0.06,0.72,1,0.28,0.18,0,0.5865
0.16,0.05,0.73,1,0.26,0.17,0,0.5869
0.19,0.05,0.74,1,0.29,0.16,0,0.5886
0.2,0.06,0.75,1,0.1,0.15,0,0.6258
0.19,0.07,0.78,1,0.06,0.15,0,0.6369
0.17,0.1,0.78,1,0.09,0.15,0,0.6359
0.21,0.16,0.73,1,0.16,0.15,0,0.6317
0.12,0.18,0.6,1,0.18,0.15,0,0.595
0.33,0.2,0.28,1,0.22,0.15,0,0.5727
0.25,0.21,0.22,1,0.18,0.14,0,0.5595
0.24,0.21,0.23,1,0.18,0.13,0,0.5615
0.28,0.21,0.24,1,0.22,0.13,0,0.5654
0.36,0.19,0.33,1,0.15,0.13,0.06,0.6103
0.17,0.17,0.38,1,0.24,0.16,0.15,0.5789
0.28,0.15,0.44,1,0.16,0.17,0.19,0.6207
0.39,0.13,0.48,1,0.1,0.18,0.23,0.6582
0.43,0.13,0.54,1,0.19,0.15,0.29,0.6754
0.46,0.13,0.55,1,0.16,0.13,0.32,0.6946
0.33,0.11,0.62,1,0.16,0.16,0.15,0.648
0.41,0.09,0.66,1,0.17,0.2,0.17,0.66
0.4,0.09,0.69,1,0.16,0.2,0.17,0.6642
0.3,0.1,0.7,1,0.12,0.19,0.02,0.6335
0.39,0.1,0.71,1,0.13,0.18,0,0.6478
0.37,0.09,0.72,1,0.08,0.18,0,0.6524
0.35,0.08,0.73,1,0.12,0.18,0,0.6432
0.35,0.07,0.77,1,0.08,0.17,0,0.6563
0.27,0.07,0.8,1,0.07,0.17,0,0.6504
0.38,0.06,0.83,1,0.08,0.17,0,0.6713
0.4,0.08,0.84,1,0.1,0.17,0,0.6759
0.32,0.12,0.84,1,0.16,0.17,0,0.6573
0.17,0.16,0.77,1,0.09,0.16,0,0.6426
0.15,0.19,0.59,1,0.15,0.17,0,0.6014
0.16,0.2,0.32,1,0.15,0.17,0,0.5589
0.41,0.2,0.33,1,0.24,0.17,0,0.5882
0.35,0.2,0.31,1,0.19,0.18,0,0.5827
0.49,0.2,0.37,1,0.2,0.18,0,0.6126
0.5,0.18,0.47,1,0.15,0.18,0.11,0.6535
0.34,0.17,0.57,1,0.07,0.17,0.21,0.6745
0.34,0.15,0.66,1,0.08,0.17,0.3,0.6998
0.28,0.14,0.7,1,0.06,0.19,0.37,0.7072
0.12,0.14,0.72,1,0.12,0.19,0.38,0.6734
0.12,0.13,0.74,1,0.12,0.18,0.35,0.6728
0.08,0.11,0.78,1,0.17,0.18,0.29,0.6507
0.13,0.1,0.81,1,0.2,0.19,0.24,0.6489
0.16,0.09,0.84,1,0.25,0.18,0.09,0.6265
0.18,0.08,0.86,1,0.21,0.18,0,0.6214
0.15,0.08,0.88,1,0.19,0.18,0,0.6222
0.14,0.07,0.89,1,0.21,0.18,0,0.62
0.18,0.09,0.9,1,0.26,0.18,0,0.6221
0.15,0.09,0.91,1,0.22,0.18,0,0.6244
0.19,0.08,0.91,1,0.22,0.17,0,0.6313
0.21,0.07,0.91,1,0.24,0.17,0,0.6297
0.16,0.07,0.92,1,0.25,0.16,0,0.6235
0.16,0.1,0.92,1,0.27,0.16,0,0.6267
0.11,0.15,0.89,1,0.27,0.16,0,0.6207
0.15,0.17,0.86,1,0.24,0.16,0,0.63
0.14,0.18,0.78,1,0.26,0.16,0,0.6146
0.28,0.19,0.68,1,0.24,0.16,0,0.6266
0.31,0.19,0.64,1,0.24,0.16,0,0.6247
0.43,0.19,0.64,1,0.2,0.17,0,0.6468
0.36,0.18,0.66,1,0.23,0.17,0.1,0.649
0.22,0.17,0.67,1,0.12,0.18,0.26,0.6698
0.25,0.16,0.7,1,0.11,0.16,0.39,0.7039
0.23,0.14,0.72,1,0.12,0.16,0.49,0.715
0.14,0.12,0.73,1,0.16,0.16,0.52,0.6987
0.12,0.1,0.75,1,0.19,0.16,0.46,0.6798
0.15,0.09,0.8,1,0.13,0.15,0.4,0.6929
0.14,0.08,0.83,1,0.12,0.15,0.27,0.676
0.19,0.08,0.85,1,0.07,0.14,0.12,0.6723
0.24,0.08,0.87,1,0.1,0.14,0,0.6579
0.26,0.08,0.88,1,0.08,0.16,0,0.6641
0.41,0.08,0.9,1,0.03,0.15,0,0.7036
0.37,0.08,0.91,1,0.09,0.15,0,0.686
0.33,0.08,0.91,1,0.16,0.16,0,0.6676
0.29,0.09,0.92,1,0.16,0.15,0,0.6642
0.3,0.09,0.91,1,0.27,0.14,0,0.6485
0.34,0.1,0.92,1,0.17,0.14,0,0.6747
0.26,0.13,0.9,1,0.12,0.13,0,0.6731
0.39,0.15,0.88,1,0.12,0.13,0,0.6965
0.48,0.17,0.83,1,0.19,0.13,0,0.6942
0.41,0.19,0.73,1,0.25,0.14,0,0.657
0.4,0.19,0.64,1,0.23,0.13,0,0.6473
0.41,0.19,0.57,1,0.21,0.13,0,0.6379
0.36,0.19,0.53,1,0.24,0.13,0,0.6191
0.42,0.18,0.55,1,0.28,0.14,0.1,0.6382
0.48,0.17,0.55,1,0.3,0.15,0.26,0.6668
0.38,0.15,0.58,1,0.3,0.15,0.4,0.6768
0.4,0.14,0.6,1,0.27,0.13,0.5,0.708
0.34,0.13,0.62,1,0.25,0.13,0.54,0.7077
0.29,0.12,0.65,1,0.23,0.13,0.52,0.7037
0.32,0.1,0.68,1,0.13,0.13,0.44,0.7124
0.27,0.09,0.7,1,0.21,0.12,0.31,0.6726
0.28,0.08,0.72,1,0.23,0.12,0.15,0.645
0.31,0.07,0.73,1,0.25,0.13,0.01,0.6235
0.3,0.08,0.74,1,0.26,0.13,0,0.6212
0.2,0.08,0.76,1,0.27,0.14,0,0.6054
0.31,0.07,0.78,1,0.29,0.14,0,0.6215
0.3,0.07,0.81,1,0.24,0.13,0,0.6336
0.28,0.07,0.82,1,0.27,0.14,0,0.6259
0.33,0.06,0.83,1,0.26,0.14,0,0.6376
0.37,0.07,0.84,1,0.25,0.14,0,0.6485
0.27,0.1,0.83,1,0.24,0.14,0,0.6376
0.16,0.15,0.78,1,0.28,0.14,0,0.6116
0.33,0.17,0.71,1,0.29,0.14,0,0.6309
0.39,0.18,0.64,1,0.3,0.14,0,0.627
0.36,0.19,0.45,1,0.29,0.13,0,0.5971
0.36,0.19,0.45,1,0.3,0.13,0,0.5951
0.39,0.19,0.43,1,0.29,0.13,0,0.5977
0.35,0.18,0.43,1,0.24,0.14,0.1,0.6122
0.39,0.17,0.52,1,0.25,0.13,0.26,0.6612
0.42,0.16,0.56,1,0.23,0.13,0.41,0.697
0.41,0.16,0.62,1,0.23,0.13,0.51,0.7217
0.41,0.15,0.64,1,0.25,0.13,0.56,0.7286
0.48,0.15,0.64,1,0.26,0.14,0.54,0.7339
0.52,0.15,0.62,1,0.26,0.14,0.46,0.7242
0.53,0.14,0.64,1,0.25,0.14,0.33,0.7076
0.56,0.13,0.66,1,0.28,0.15,0.16,0.68
0.45,0.13,0.67,1,0.29,0.15,0.01,0.6375
0.47,0.12,0.68,1,0.24,0.16,0,0.6442
0.4,0.12,0.69,1,0.25,0.16,0,0.6323
0.47,0.11,0.7,1,0.24,0.17,0,0.6445
0.62,0.11,0.7,1,0.28,0.17,0,0.6651
0.62,0.12,0.7,1,0.26,0.16,0,0.6703
0.59,0.12,0.68,1,0.22,0.17,0,0.6671
0.53,0.12,0.67,1,0.16,0.16,0,0.6672
0.49,0.13,0.67,1,0.07,0.16,0,0.6762
0.44,0.14,0.68,1,0.11,0.16,0,0.6637
0.68,0.14,0.68,1,0.16,0.15,0,0.6999
0.76,0.14,0.71,1,0.1,0.15,0,0.7252
0.77,0.13,0.74,1,0.17,0.14,0,0.7222
0.82,0.13,0.79,1,0.19,0.14,0,0.7372
0.85,0.14,0.81,1,0.18,0.15,0,0.7454
0.69,0.14,0.81,1,0.17,0.16,0.09,0.7333
0.81,0.14,0.82,1,0.22,0.17,0.24,0.7684
0.71,0.13,0.83,1,0.24,0.17,0.38,0.7734
0.68,0.13,0.82,1,0.11,0.16,0.48,0.8069
0.54,0.13,0.81,1,0.21,0.15,0.52,0.7726
0.48,0.12,0.81,1,0.12,0.16,0.51,0.7735
0.47,0.13,0.81,1,0.18,0.15,0.43,0.7512
0.63,0.13,0.78,1,0.17,0.15,0.3,0.7538
0.55,0.13,0.76,1,0.28,0.14,0.14,0.6928
0.6,0.12,0.76,1,0.26,0.14,0.01,0.6819
0.63,0.12,0.77,1,0.26,0.15,0,0.6867
0.48,0.12,0.77,1,0.27,0.16,0,0.6584
0.51,0.13,0.74,1,0.29,0.16,0,0.6553
0.47,0.14,0.71,1,0.27,0.16,0,0.6466
0.41,0.14,0.69,1,0.26,0.15,0,0.6361
0.42,0.13,0.69,1,0.25,0.15,0,0.6392
0.82,0.14,0.64,1,0.25,0.16,0,0.6987
0.79,0.15,0.57,1,0.26,0.16,0,0.6829
0.9,0.16,0.52,1,0.25,0.16,0,0.6956
1,0.16,0.51,1,0.25,0.16,0,0.7109
0.98,0.17,0.48,1,0.23,0.17,0,0.7043
0.96,0.17,0.46,1,0.18,0.16,0,0.709
0.87,0.17,0.47,1,0.13,0.19,0,0.6984
0.71,0.17,0.44,1,0.17,0.2,0,0.6582
0.62,0.16,0.4,1,0.22,0.19,0.04,0.6352
0.43,0.15,0.41,1,0.15,0.19,0.1,0.626
0.27,0.14,0.46,1,0.19,0.18,0.16,0.6092
0.09,0.13,0.49,1,0.08,0.21,0.2,0.6026
0.16,0.1,0.57,1,0.13,0.19,0.23,0.6232
0.12,0.1,0.58,1,0.19,0.23,0.2,0.5994
0.2,0.1,0.59,1,0.16,0.23,0.18,0.6118
0.24,0.11,0.61,1,0.18,0.24,0.12,0.6097
0.23,0.11,0.6,1,0.23,0.23,0.06,0.5913
0.29,0.1,0.63,1,0.16,0.22,0,0.6064
0.2,0.1,0.64,1,0.08,0.21,0,0.6087
0.12,0.09,0.65,1,0.04,0.2,0,0.6048
0.25,0.08,0.68,1,0.03,0.21,0,0.6291
0.36,0.09,0.7,1,0.1,0.2,0,0.6417
0.26,0.09,0.69,1,0.05,0.19,0,0.6337
0.21,0.08,0.69,1,0.04,0.19,0,0.6259
0.21,0.07,0.7,1,0.07,0.18,0,0.6222
0.3,0.11,0.71,1,0.06,0.18,0,0.6482
0.17,0.15,0.62,1,0.04,0.17,0,0.6207
0.18,0.17,0.47,1,0.03,0.17,0,0.604
0.24,0.18,0.42,1,0.07,0.17,0,0.5992
0.29,0.18,0.39,1,0.09,0.16,0,0.6017
0.37,0.18,0.39,1,0.11,0.16,0,0.6111
0.38,0.18,0.44,1,0.19,0.16,0,0.6079
0.43,0.17,0.5,1,0.02,0.16,0.05,0.6626
0.42,0.15,0.57,1,0.12,0.17,0.15,0.6658
0.18,0.14,0.62,1,0.12,0.18,0.24,0.6475
0.22,0.12,0.65,1,0.08,0.19,0.3,0.6709
0.19,0.11,0.67,1,0.07,0.16,0.29,0.6738
0.2,0.09,0.7,1,0.07,0.14,0.26,0.6714
0.23,0.08,0.71,1,0.1,0.14,0.24,0.6694
0.23,0.07,0.72,1,0.11,0.14,0.18,0.6605
0.15,0.07,0.73,1,0.19,0.13,0.07,0.6177
0.24,0.07,0.75,1,0.17,0.13,0,0.6263
0.24,0.06,0.77,1,0.11,0.14,0,0.6374
0.23,0.06,0.79,1,0.03,0.15,0,0.6509
0.23,0.06,0.81,1,0.06,0.16,0,0.6464
0.22,0.06,0.82,1,0.11,0.16,0,0.6379
0.19,0.06,0.83,1,0.13,0.16,0,0.6322
0.22,0.06,0.84,1,0.13,0.16,0,0.6394
0.22,0.07,0.85,1,0.16,0.16,0,0.6358
0.21,0.1,0.84,1,0.11,0.16,0,0.6477
0.17,0.15,0.79,1,0.12,0.16,0,0.6376
0.16,0.17,0.72,1,0.12,0.15,0,0.6305
0.19,0.18,0.68,1,0.07,0.15,0,0.6375
0.29,0.18,0.62,1,0.16,0.16,0,0.63
0.31,0.18,0.55,1,0.12,0.16,0,0.6288
0.32,0.19,0.54,1,0.19,0.16,0,0.6154
0.36,0.17,0.58,1,0.12,0.16,0.08,0.6522
0.26,0.16,0.65,1,0.11,0.18,0.23,0.6696
0.23,0.15,0.68,1,0.11,0.17,0.37,0.6919
0.2,0.14,0.7,1,0.14,0.16,0.47,0.7034
0.23,0.13,0.72,1,0.12,0.16,0.51,0.7171
0.22,0.12,0.72,1,0.19,0.15,0.49,0.7006
0.19,0.11,0.74,1,0.19,0.15,0.41,0.6834
0.26,0.1,0.76,1,0.18,0.14,0.28,0.6809
0.23,0.09,0.8,1,0.16,0.14,0.13,0.6584
0.22,0.09,0.82,1,0.18,0.13,0,0.6384
0.25,0.09,0.84,1,0.18,0.14,0,0.6437
0.26,0.08,0.86,1,0.18,0.15,0,0.6451
0.35,0.09,0.87,1,0.16,0.14,0,0.6684
0.37,0.09,0.88,1,0.22,0.14,0,0.6635
0.4,0.1,0.89,1,0.19,0.14,0,0.6759
0.4,0.1,0.89,1,0.22,0.14,0,0.6715
0.43,0.11,0.88,1,0.13,0.13,0,0.6943
0.38,0.13,0.87,1,0.16,0.14,0,0.6786
0.22,0.14,0.84,1,0.12,0.13,0,0.658
0.21,0.15,0.8,1,0.1,0.12,0,0.6575
0.26,0.17,0.75,1,0.16,0.12,0,0.648
0.18,0.18,0.7,1,0.07,0.11,0,0.6449
0.16,0.18,0.64,1,0.17,0.1,0,0.6179
0.39,0.18,0.61,1,0.16,0.11,0,0.6512
0.31,0.17,0.63,1,0.24,0.11,0.05,0.6365
0.37,0.16,0.65,1,0.23,0.11,0.17,0.6683
0.44,0.15,0.66,1,0.16,0.12,0.23,0.7001
0.37,0.15,0.68,1,0.18,0.12,0.22,0.6866
0.39,0.14,0.7,1,0.12,0.12,0.29,0.7141
0.43,0.14,0.71,1,0.23,0.12,0.29,0.7033
0.34,0.14,0.72,1,0.18,0.12,0.38,0.7137
0.37,0.14,0.73,1,0.23,0.13,0.33,0.7007
0.36,0.14,0.74,1,0.21,0.12,0.15,0.6758
0.47,0.13,0.74,1,0.23,0.13,0.01,0.6662
0.38,0.13,0.76,1,0.27,0.13,0,0.6437
0.24,0.12,0.77,1,0.22,0.13,0,0.6313
0.3,0.12,0.79,1,0.23,0.13,0,0.6431
0.22,0.12,0.81,1,0.28,0.13,0,0.6225
0.35,0.12,0.81,1,0.24,0.13,0,0.6511
0.81,0.13,0.8,1,0.23,0.14,0,0.7266
0.5,0.12,0.83,1,0.24,0.14,0,0.6784
0.35,0.12,0.86,1,0.23,0.14,0,0.6593
0.24,0.12,0.88,1,0.13,0.14,0,0.6617
0.41,0.12,0.89,1,0.12,0.14,0,0.6951
0.39,0.12,0.89,1,0.12,0.16,0,0.6888
0.59,0.13,0.89,1,0.13,0.15,0,0.7221
0.6,0.13,0.88,1,0.09,0.17,0,0.7231
0.61,0.12,0.88,1,0.12,0.16,0,0.7213
0.86,0.12,0.88,1,0.19,0.17,0.07,0.7614
0.5,0.12,0.89,1,0.25,0.18,0.18,0.7096
0.26,0.12,0.89,1,0.27,0.19,0.31,0.6869
0.28,0.12,0.89,1,0.23,0.2,0.37,0.7033
0.18,0.11,0.89,1,0.15,0.2,0.4,0.7041
0.1,0.11,0.88,1,0.21,0.21,0.38,0.6766
0.18,0.11,0.88,1,0.25,0.21,0.32,0.6719
0.12,0.11,0.88,1,0.28,0.21,0.22,0.64
0.08,0.11,0.89,1,0.25,0.21,0.1,0.62
0.07,0.11,0.89,1,0.2,0.21,0,0.6099
0.1,0.11,0.89,1,0.18,0.19,0,0.621
0.29,0.11,0.89,1,0.11,0.18,0,0.667
0.41,0.12,0.89,1,0.04,0.18,0,0.6999
0.43,0.11,0.9,1,0.1,0.17,0,0.6965
0.36,0.11,0.9,1,0.07,0.18,0,0.6881
0.19,0.12,0.9,1,0.13,0.17,0,0.6518
0.41,0.12,0.9,1,0.1,0.16,0,0.6939
0.55,0.13,0.88,1,0.06,0.16,0,0.7227
0.54,0.13,0.86,1,0.17,0.17,0,0.699
0.7,0.14,0.84,1,0.19,0.16,0,0.7211
0.61,0.14,0.81,1,0.09,0.16,0,0.718
0.57,0.14,0.83,1,0.16,0.15,0,0.7031
0.57,0.14,0.83,1,0.13,0.15,0,0.7104
0.58,0.15,0.82,1,0.11,0.15,0,0.7136
0.43,0.14,0.8,1,0.13,0.17,0.08,0.6931
0.36,0.14,0.79,1,0.16,0.17,0.23,0.6987
